automata87.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata8.txt,70,70,30,30,27,23,7,3,0.7941176470588235,0.9,0.7666666666666667,0.8,0.8,0.8
automata86.txt,70,70,30,30,27,25,5,3,0.84375,0.9,0.8333333333333334,0.9,0.9,0.9
automata96.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata34.txt,70,70,30,30,29,27,3,1,0.90625,0.9666666666666667,0.9,0.9,0.9,0.9
automata6.txt,70,70,30,30,27,12,18,3,0.6,0.9,0.4,0.7,0.7,0.7
automata88.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata9.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata24.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata1.txt,70,70,30,30,27,19,11,3,0.7105263157894737,0.9,0.6333333333333333,0.8,0.8,0.8
automata61.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata68.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata41.txt,70,70,30,30,30,28,2,0,0.9375,1.0,0.9333333333333333,1.0,1.0,1.0
automata40.txt,70,70,30,30,30,27,3,0,0.9090909090909091,1.0,0.9,1.0,0.9,0.9
automata63.txt,70,70,30,30,26,23,7,4,0.7878787878787878,0.8666666666666667,0.7666666666666667,0.8,0.8,0.8
automata57.txt,70,70,30,30,29,26,4,1,0.8787878787878788,0.9666666666666667,0.8666666666666667,0.9,0.9,0.9
automata67.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata92.txt,70,70,30,30,27,27,3,3,0.9,0.9,0.9,0.9,0.9,0.9
automata54.txt,70,70,30,30,30,26,4,0,0.8823529411764706,1.0,0.8666666666666667,0.9,0.9,0.9
automata36.txt,70,70,30,30,28,23,7,2,0.8,0.9333333333333333,0.7666666666666667,0.9,0.9,0.8
automata18.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata12.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata33.txt,70,70,30,30,24,24,6,6,0.8,0.8,0.8,0.8,0.8,0.8
automata66.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata64.txt,70,70,30,30,30,25,5,0,0.8571428571428571,1.0,0.8333333333333334,0.9,0.9,0.9
automata14.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata55.txt,70,70,30,30,30,28,2,0,0.9375,1.0,0.9333333333333333,1.0,1.0,1.0
automata58.txt,70,70,30,30,30,28,2,0,0.9375,1.0,0.9333333333333333,1.0,1.0,1.0
automata99.txt,70,70,30,30,27,26,4,3,0.8709677419354839,0.9,0.8666666666666667,0.9,0.9,0.9
automata22.txt,69,70,30,30,30,24,6,0,0.8333333333333334,1.0,0.8,0.9,0.9,0.9
automata10.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata94.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata78.txt,70,70,30,30,25,28,2,5,0.9259259259259259,0.8333333333333334,0.9333333333333333,0.9,0.9,0.9
automata45.txt,70,70,30,30,27,24,6,3,0.8181818181818182,0.9,0.8,0.9,0.9,0.8
automata73.txt,70,70,30,30,21,24,6,9,0.7777777777777778,0.7,0.8,0.7,0.8,0.8
automata37.txt,70,70,30,30,28,29,1,2,0.9655172413793104,0.9333333333333333,0.9666666666666667,0.9,0.9,0.9
automata70.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata23.txt,70,70,30,30,30,27,3,0,0.9090909090909091,1.0,0.9,1.0,0.9,0.9
automata91.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata83.txt,70,70,30,30,30,27,3,0,0.9090909090909091,1.0,0.9,1.0,0.9,0.9
automata69.txt,70,70,30,30,26,29,1,4,0.9629629629629629,0.8666666666666667,0.9666666666666667,0.9,0.9,0.9
automata44.txt,70,70,30,30,30,27,3,0,0.9090909090909091,1.0,0.9,1.0,0.9,0.9
automata76.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata21.txt,69,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata95.txt,70,70,30,30,29,30,0,1,1.0,0.9666666666666667,1.0,1.0,1.0,1.0
automata52.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata3.txt,70,70,30,30,27,21,9,3,0.75,0.9,0.7,0.8,0.8,0.8
automata20.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata29.txt,70,70,30,30,30,27,3,0,0.9090909090909091,1.0,0.9,1.0,0.9,0.9
automata4.txt,70,70,30,30,28,27,3,2,0.9032258064516129,0.9333333333333333,0.9,0.9,0.9,0.9
automata90.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata65.txt,70,70,30,30,30,27,3,0,0.9090909090909091,1.0,0.9,1.0,0.9,0.9
automata13.txt,70,70,30,30,28,29,1,2,0.9655172413793104,0.9333333333333333,0.9666666666666667,0.9,0.9,0.9
automata7.txt,70,70,30,30,29,18,12,1,0.7073170731707317,0.9666666666666667,0.6,0.8,0.8,0.8
automata48.txt,70,70,30,30,29,27,3,1,0.90625,0.9666666666666667,0.9,0.9,0.9,0.9
automata97.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata75.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata62.txt,70,70,30,30,30,27,3,0,0.9090909090909091,1.0,0.9,1.0,0.9,0.9
automata31.txt,70,70,30,30,27,27,3,3,0.9,0.9,0.9,0.9,0.9,0.9
automata17.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata42.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata32.txt,70,70,30,30,29,26,4,1,0.8787878787878788,0.9666666666666667,0.8666666666666667,0.9,0.9,0.9
automata82.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata50.txt,70,70,30,30,27,28,2,3,0.9310344827586207,0.9,0.9333333333333333,0.9,0.9,0.9
automata19.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata15.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata49.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata77.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata46.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata89.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata81.txt,70,70,30,30,30,30,0,0,1.0,1.0,1.0,1.0,1.0,1.0
automata35.txt,70,70,30,30,25,24,6,5,0.8064516129032258,0.8333333333333334,0.8,0.8,0.8,0.8
automata25.txt,70,70,30,30,30,28,2,0,0.9375,1.0,0.9333333333333333,1.0,1.0,1.0
